lon,lat,weather_id,main,description,icon,base,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,country,sunrise,sunset,timezone,city_id,city_name,cod,level
87.871155,76.419419,721,Haze,haze,50d,stations,297.78,249.83,311.93,278.46,1001,69,1008,1019,5619,0.9,288,15.92,6,1716286659,1,8207,US,1716272641,1716267117,-43200,2831805,Nantucket,200,1
-58.132771,-4.10662,804,Clouds,overcast clouds,04d,stations,252.93,263.82,291.71,296.75,986,100,1000,1024,5874,4.98,337,4.99,76,1716292154,1,1561,IN,1716272452,1716266897,19800,5255403,Whitby,200,1
-12.81506,55.661521,721,Haze,haze,50d,stations,266.82,307.94,241.11,296.86,988,81,1009,939,5080,9.7,313,2.73,95,1716337138,1,7415,IT,1716272861,1716326459,19800,1145491,Cornville,200,1
-24.276977,67.48126,721,Haze,haze,50d,stations,273.68,295.63,230.13,316.73,999,88,980,994,9618,5.87,66,5.58,57,1716305416,1,2629,GB,1716339832,1716308652,-25200,6616546,Rumbak,200,1
117.37492,59.096553,804,Clouds,overcast clouds,04d,stations,227.68,272.33,316.86,235.58,992,50,1010,990,9443,14.61,317,18.07,67,1716321990,1,7508,GB,1716297440,1716271789,0,3733192,Pune,200,1
-66.403648,-6.158045,804,Clouds,overcast clouds,04d,stations,238.19,258.35,245.56,275.87,994,75,1004,996,5688,14.06,360,7.66,10,1716331769,1,9064,IT,1716348142,1716277545,0,1628951,Pune,200,1
18.686872,-54.790028,804,Clouds,overcast clouds,04d,stations,246.44,270.85,222.55,315.8,983,24,998,1012,2562,12.7,258,9.34,32,1716269343,1,1929,IN,1716319407,1716273709,19800,7581894,Nantucket,200,1
-129.930576,-60.721402,804,Clouds,overcast clouds,04d,stations,280.61,311.31,229.24,274.57,1027,10,1021,928,2264,3.5,338,11.35,53,1716347649,1,8238,US,1716317918,1716331311,-25200,7458543,Nantucket,200,1
174.634802,89.132507,721,Haze,haze,50d,stations,240.12,284.14,283.05,313.04,1005,67,1027,958,1291,1.15,253,7.28,80,1716327484,1,7314,GB,1716322886,1716266373,-43200,3519520,Pitampura,200,1
171.681147,41.337454,721,Haze,haze,50d,stations,307.97,273.26,224.42,236.17,1021,80,982,961,7897,12.72,160,11.41,71,1716304826,1,6691,US,1716339144,1716335839,19800,6155752,Rumbak,200,1
122.668285,5.249184,804,Clouds,overcast clouds,04d,stations,280.67,290.23,272.37,251.29,1013,37,1003,999,2004,11.43,208,12.79,10,1716346470,1,2556,GB,1716341847,1716348572,-25200,8575181,Whitby,200,1
78.11959,-31.417755,804,Clouds,overcast clouds,04d,stations,267.86,235.05,248.07,296.04,1015,55,1027,979,7514,4.14,265,3.08,34,1716333907,1,7226,US,1716335863,1716284707,19800,4226335,Zocca,200,1
66.970637,55.822465,721,Haze,haze,50d,stations,267.99,302.71,261.62,244.73,1026,35,1016,987,5113,3.45,157,10.22,42,1716294073,1,1023,IT,1716347982,1716285736,0,7589532,Whitby,200,1
-77.691324,12.559595,721,Haze,haze,50d,stations,292.8,230.34,237.47,268.87,1028,74,1014,997,5486,9.22,232,10.13,58,1716298241,1,5565,IT,1716346323,1716313760,0,4469924,Nantucket,200,1
-46.935342,-22.800981,721,Haze,haze,50d,stations,270.71,279.55,277.22,298.08,1008,38,1030,919,6668,0.19,301,19.9,76,1716346152,1,1739,IN,1716327989,1716295076,19800,4145228,Nantucket,200,1
119.956729,49.852612,721,Haze,haze,50d,stations,275.21,294.03,228.76,288.81,986,77,1020,942,4173,8.7,179,7.53,99,1716344878,1,7040,US,1716275883,1716270853,-25200,7005780,Nantucket,200,1
-157.989608,-38.897907,804,Clouds,overcast clouds,04d,stations,301.47,283.67,287.16,248.9,1028,96,1000,1015,1575,0.76,326,2.27,80,1716292293,1,5022,IT,1716307004,1716264777,0,3025075,Pune,200,1
98.214902,17.20738,804,Clouds,overcast clouds,04d,stations,308.74,267.3,270.03,267.33,1017,76,1002,935,8240,4.47,354,16.03,70,1716329822,1,2247,IN,1716288716,1716307245,-25200,4904407,Zocca,200,1
-177.0867,46.37835,721,Haze,haze,50d,stations,257.8,273.67,240.64,265.64,1011,42,988,1009,4182,11.65,184,0.72,18,1716348511,1,3046,IT,1716267219,1716315108,0,1880122,Rumbak,200,1
-10.825398,53.462403,804,Clouds,overcast clouds,04d,stations,230.54,308.85,267.43,303.98,1009,73,1018,1013,4110,11.09,98,15.79,36,1716326941,1,5555,IN,1716286064,1716331686,19800,4248608,Pitampura,200,1
-83.064284,10.343161,721,Haze,haze,50d,stations,271.89,286.15,302.87,273.33,1010,32,1014,953,1888,10.55,305,9.6,24,1716338606,1,7938,GB,1716265872,1716303265,0,1904660,Rumbak,200,1
-14.569379,71.549079,804,Clouds,overcast clouds,04d,stations,308.49,283.76,274.52,251.76,1018,34,995,934,4596,2.47,55,14.18,49,1716296113,1,5839,GB,1716300235,1716347821,-25200,2677027,Whitby,200,1
109.033186,80.133671,721,Haze,haze,50d,stations,248.27,237.42,302.32,302.85,1025,67,998,909,9155,6.93,138,11.62,19,1716277010,1,5068,US,1716341303,1716310229,7200,8389809,Pune,200,1
-178.418582,4.040381,721,Haze,haze,50d,stations,260.77,228.22,268.98,237.41,1014,42,1017,915,2278,11.1,168,12.17,51,1716310193,1,3470,GB,1716296242,1716339130,-25200,4058768,Nantucket,200,1
101.90862,-73.429155,721,Haze,haze,50d,stations,278.62,272.46,220.76,310.65,1000,84,986,930,3935,4.03,218,11.19,35,1716297244,1,3520,GB,1716316249,1716266218,-43200,3199569,Zocca,200,1
-137.880699,75.199499,804,Clouds,overcast clouds,04d,stations,286.72,277.34,223.58,294.4,999,40,1008,1030,3791,1.25,120,0.64,39,1716282941,1,3947,IT,1716347297,1716339583,-25200,9080194,Cornville,200,1
-170.191517,-62.120749,721,Haze,haze,50d,stations,295.2,302.34,302.33,225.11,1004,55,985,916,1146,5.23,275,0.55,5,1716317280,1,6624,IT,1716321008,1716305614,19800,7048252,Whitby,200,1
153.940452,52.438058,804,Clouds,overcast clouds,04d,stations,284.55,245.12,297.85,223.03,1005,51,1018,981,6699,8.03,323,11.62,21,1716271518,1,1887,IT,1716302907,1716276080,0,2387331,Zocca,200,1
-119.994035,89.459201,721,Haze,haze,50d,stations,269.43,269.44,282.79,223.37,1019,26,1023,1008,2219,4.02,48,14.28,47,1716263699,1,6025,US,1716339787,1716294540,-25200,6979245,Pune,200,1
46.934644,41.592168,804,Clouds,overcast clouds,04d,stations,245.26,274.46,252.57,226.19,1014,54,1024,976,3251,10.19,232,9.53,66,1716325807,1,5111,GB,1716303834,1716323474,19800,2407157,Rumbak,200,1
-129.833537,68.774613,804,Clouds,overcast clouds,04d,stations,291.48,262.39,309.66,227.9,1030,24,992,938,5307,6.61,190,9.99,51,1716346742,1,1417,US,1716278731,1716274399,7200,3129000,Cornville,200,1
52.611515,50.707308,804,Clouds,overcast clouds,04d,stations,253.67,262.28,274.67,291.02,996,14,997,932,5097,4.49,238,18.8,27,1716322047,1,1965,GB,1716295520,1716296992,19800,6537080,Rumbak,200,1
-173.910377,-59.839632,721,Haze,haze,50d,stations,294.48,261.65,292.55,242.9,1023,66,997,934,6218,10.96,321,0.24,98,1716328388,1,4045,IN,1716330198,1716310836,0,9750260,Pune,200,1
-120.693846,16.747064,721,Haze,haze,50d,stations,304.41,290.76,224.7,245.57,1025,33,995,939,5488,3.09,92,7.13,18,1716282068,1,4577,US,1716299741,1716314551,7200,4608312,Zocca,200,1
138.709163,-1.465467,721,Haze,haze,50d,stations,319.19,251.99,299.55,255.18,1018,14,1011,959,1498,6.16,112,19.64,15,1716344561,1,1532,IT,1716302849,1716284742,-43200,2816398,Pune,200,1
100.650003,87.846981,721,Haze,haze,50d,stations,262.25,244.77,254.58,220.06,1004,61,998,971,2168,5.6,336,18.49,80,1716301665,1,7577,US,1716316871,1716321721,19800,3326099,Pitampura,200,1
-57.220195,33.333632,721,Haze,haze,50d,stations,311.24,303.86,240.84,315.79,986,99,981,959,8789,13.07,336,5.16,78,1716332517,1,7650,GB,1716332973,1716316459,7200,1840103,Whitby,200,1
-137.612494,56.163168,721,Haze,haze,50d,stations,307.52,249.26,251.59,230.71,1007,94,1023,1007,7216,5.15,298,8.14,45,1716311038,1,2713,IT,1716307855,1716317590,7200,7706656,Nantucket,200,1
-5.200997,-17.061856,721,Haze,haze,50d,stations,260.34,287.24,283.28,232.92,1023,11,1022,1000,9760,0.47,137,10.09,34,1716332459,1,6174,GB,1716323123,1716297356,7200,9418492,Whitby,200,1
77.514856,-15.074998,721,Haze,haze,50d,stations,236.41,235.41,242.21,238.0,1000,95,1019,1017,4744,12.27,103,1.71,4,1716272019,1,5490,IN,1716272760,1716287062,19800,6147228,Rumbak,200,1
-177.831282,-38.164274,721,Haze,haze,50d,stations,294.63,279.11,313.11,293.26,1015,83,1017,1003,4179,9.48,72,12.14,10,1716279676,1,7434,IN,1716274133,1716272064,19800,3879234,Rumbak,200,1
-76.133255,8.354648,804,Clouds,overcast clouds,04d,stations,232.3,260.3,232.23,278.38,1026,23,1006,979,8508,5.22,276,10.54,44,1716314054,1,4478,IT,1716278358,1716302595,0,7487811,Pune,200,1
-112.611678,-79.504956,804,Clouds,overcast clouds,04d,stations,303.98,275.82,241.77,297.65,1013,55,981,924,2176,1.06,158,8.86,39,1716271851,1,7551,US,1716283928,1716278663,0,8911448,Cornville,200,1
162.618861,77.871642,804,Clouds,overcast clouds,04d,stations,312.17,280.71,289.25,282.59,1029,81,1003,968,5779,2.06,1,4.3,33,1716279818,1,2425,US,1716297042,1716307845,7200,8301626,Pitampura,200,1
-145.747361,-80.755833,721,Haze,haze,50d,stations,283.49,278.84,236.0,286.66,982,13,1020,947,1074,0.47,246,11.44,92,1716317069,1,8155,GB,1716301325,1716264737,7200,5300643,Cornville,200,1
3.195429,-7.620678,804,Clouds,overcast clouds,04d,stations,233.75,222.05,296.02,293.43,992,37,984,945,8749,1.75,239,6.07,55,1716293622,1,3964,IN,1716347585,1716294636,0,2446489,Whitby,200,1
130.061678,-54.31524,721,Haze,haze,50d,stations,231.36,302.24,259.68,248.04,989,89,1005,968,4629,1.64,53,11.97,10,1716333356,1,8171,GB,1716327843,1716327781,7200,9030666,Nantucket,200,1
162.404619,27.843635,804,Clouds,overcast clouds,04d,stations,287.83,263.32,288.22,307.12,1012,16,1017,906,3064,7.27,123,15.14,47,1716282429,1,9954,GB,1716314269,1716282054,19800,7248340,Cornville,200,1
70.003232,-67.599349,804,Clouds,overcast clouds,04d,stations,313.65,241.16,295.83,222.78,1028,41,985,905,4737,9.79,130,12.15,71,1716272294,1,3735,IT,1716304203,1716269073,7200,6099626,Whitby,200,1
-173.810187,59.323167,721,Haze,haze,50d,stations,302.35,248.87,227.83,235.02,1009,80,1007,998,7169,10.83,12,19.41,35,1716343471,1,6315,IT,1716294104,1716325058,-43200,5876106,Rumbak,200,1
-51.360835,-88.729888,804,Clouds,overcast clouds,04d,stations,291.81,273.72,222.21,307.31,980,24,1005,979,4498,2.44,126,9.63,66,1716302952,1,1030,IT,1716299073,1716273916,19800,4098825,Rumbak,200,1
135.947452,10.122673,804,Clouds,overcast clouds,04d,stations,317.92,242.92,243.18,277.35,997,46,995,989,5034,4.34,191,3.56,99,1716298976,1,8204,IN,1716317559,1716330360,-43200,4281836,Whitby,200,1
-47.419895,-26.075849,721,Haze,haze,50d,stations,277.53,223.34,232.59,258.67,1007,50,993,1018,3041,5.18,172,7.81,89,1716300389,1,6097,IN,1716346721,1716284557,-25200,6462966,Rumbak,200,1
127.546407,-15.343054,804,Clouds,overcast clouds,04d,stations,279.04,286.33,309.49,243.17,1006,32,1016,1019,8086,3.22,240,0.89,53,1716285017,1,1754,IN,1716329646,1716282835,19800,5552330,Whitby,200,1
50.966474,-60.411624,804,Clouds,overcast clouds,04d,stations,301.57,307.05,233.1,226.05,1011,100,1017,908,8076,11.09,91,6.01,26,1716346889,1,6892,IT,1716341633,1716335570,19800,8767076,Nantucket,200,1
18.604509,-37.769027,804,Clouds,overcast clouds,04d,stations,315.19,311.53,258.17,277.49,1010,75,980,972,1700,3.61,346,16.56,40,1716327283,1,1693,US,1716303569,1716313734,-25200,2093285,Whitby,200,1
-112.704318,13.678761,721,Haze,haze,50d,stations,234.63,276.56,268.0,312.75,1013,59,1024,1027,3549,7.05,177,0.77,43,1716318583,1,6291,US,1716334412,1716331044,19800,6501655,Cornville,200,1
130.527579,-82.693293,721,Haze,haze,50d,stations,264.35,224.21,237.67,225.4,980,93,1004,914,7390,3.84,266,1.78,39,1716336185,1,3747,US,1716310323,1716316743,19800,4078473,Pune,200,1
151.968329,77.432272,804,Clouds,overcast clouds,04d,stations,312.18,258.59,294.08,281.5,990,39,993,991,8649,1.22,145,2.8,19,1716322170,1,1156,IT,1716273492,1716285742,19800,7256629,Pitampura,200,1
111.701624,-80.996856,721,Haze,haze,50d,stations,234.83,224.81,254.79,272.44,1025,99,1001,1003,5464,9.09,241,5.36,41,1716305751,1,6641,IT,1716268989,1716345484,19800,1824824,Whitby,200,1
103.004052,0.381943,804,Clouds,overcast clouds,04d,stations,230.99,288.5,291.14,271.3,988,77,997,976,7557,2.09,268,14.2,91,1716319057,1,6606,IT,1716282071,1716346235,-25200,1307680,Zocca,200,1
103.897201,73.399521,721,Haze,haze,50d,stations,290.69,289.43,312.79,312.2,1003,88,982,1016,1538,5.29,360,6.43,4,1716264858,1,3812,GB,1716275845,1716285939,7200,5170279,Rumbak,200,1
142.959405,69.274178,804,Clouds,overcast clouds,04d,stations,285.23,236.19,309.38,252.34,982,80,1010,921,2335,3.57,358,2.65,6,1716263178,1,9039,GB,1716346133,1716264108,-43200,8023887,Cornville,200,1
169.000765,-33.829426,721,Haze,haze,50d,stations,250.53,232.04,229.75,292.51,997,59,989,989,9431,3.94,253,10.56,70,1716311387,1,3033,US,1716317497,1716276096,-25200,3893499,Zocca,200,1
37.204826,32.842111,721,Haze,haze,50d,stations,300.91,248.78,293.07,231.57,1003,69,1027,984,3866,8.23,115,0.73,0,1716345151,1,1874,IT,1716302163,1716347450,0,1009102,Pitampura,200,1
-157.624272,-23.772831,804,Clouds,overcast clouds,04d,stations,290.91,278.68,255.02,242.26,1004,14,1021,900,1291,7.65,155,12.27,46,1716326250,1,7600,GB,1716319017,1716293664,-43200,4052608,Pitampura,200,1
-148.86077,-46.013473,804,Clouds,overcast clouds,04d,stations,304.71,284.77,272.69,251.34,1006,77,1000,994,9841,3.63,324,13.02,74,1716291332,1,7812,IN,1716302487,1716291724,19800,3041760,Nantucket,200,1
31.164055,43.020452,804,Clouds,overcast clouds,04d,stations,255.3,270.11,245.67,310.75,992,93,984,925,6648,2.19,150,16.08,82,1716328966,1,7289,IT,1716315159,1716320300,7200,8725931,Rumbak,200,1
-46.818647,72.510675,804,Clouds,overcast clouds,04d,stations,298.53,291.88,291.46,275.92,1029,15,997,973,5654,4.35,284,19.52,61,1716318419,1,2806,IN,1716345137,1716346163,-25200,3952420,Zocca,200,1
122.043484,-14.536351,721,Haze,haze,50d,stations,233.38,248.06,251.32,237.84,993,46,994,1008,4016,3.75,63,0.22,38,1716267494,1,3683,IT,1716339783,1716345297,0,2003750,Nantucket,200,1
-28.650154,18.779516,804,Clouds,overcast clouds,04d,stations,285.74,246.34,280.18,291.37,1005,71,1001,922,3961,7.34,188,19.99,81,1716290614,1,1987,US,1716282591,1716275220,-25200,3246364,Pune,200,1
27.358283,-64.828418,721,Haze,haze,50d,stations,253.77,298.29,281.51,307.93,997,71,1021,922,1292,11.67,328,14.37,7,1716318205,1,5818,IN,1716312469,1716345337,-25200,7514390,Zocca,200,1
-66.612485,11.503977,804,Clouds,overcast clouds,04d,stations,238.33,250.31,244.82,247.87,1015,42,983,929,5455,3.98,239,10.42,3,1716276361,1,9735,GB,1716342267,1716278798,-25200,7657271,Zocca,200,1
-69.976518,-41.87031,804,Clouds,overcast clouds,04d,stations,236.89,258.36,300.48,309.1,1000,20,1008,974,4035,6.58,307,12.75,76,1716262624,1,7496,IT,1716334089,1716321823,19800,4067616,Whitby,200,1
-63.722735,57.733995,721,Haze,haze,50d,stations,222.18,222.28,297.7,266.14,982,97,981,928,6678,0.61,355,19.44,99,1716325427,1,4995,US,1716288772,1716285282,-43200,5606417,Rumbak,200,1
-18.955517,-36.562058,804,Clouds,overcast clouds,04d,stations,274.39,270.72,272.66,291.08,1026,55,1028,979,9982,5.78,39,12.07,19,1716309505,1,4889,IN,1716317693,1716274275,-25200,3828302,Whitby,200,1
-2.376212,69.534797,804,Clouds,overcast clouds,04d,stations,281.73,228.43,273.61,310.25,995,49,998,992,2839,11.59,23,14.99,32,1716324471,1,2403,US,1716283353,1716279004,7200,8432267,Zocca,200,1
140.269246,-82.069148,721,Haze,haze,50d,stations,225.61,294.34,282.64,260.14,1004,39,1027,916,5891,12.38,179,15.06,53,1716308101,1,6534,IN,1716313067,1716295670,19800,2363379,Pitampura,200,1
17.487559,-59.563411,804,Clouds,overcast clouds,04d,stations,225.63,302.01,306.62,297.29,1021,92,1021,1007,9324,8.49,312,8.14,33,1716328458,1,8821,IN,1716268215,1716324752,-25200,6275595,Whitby,200,1
71.91431,-23.30668,804,Clouds,overcast clouds,04d,stations,315.76,309.64,307.92,223.75,995,37,1025,984,7994,9.03,221,16.52,7,1716264320,1,4462,GB,1716340697,1716309422,-25200,8640534,Whitby,200,1
-64.965071,-36.651839,721,Haze,haze,50d,stations,244.28,272.93,293.16,285.59,984,30,1029,1022,1506,9.23,98,13.06,45,1716296916,1,7651,IT,1716284835,1716264289,7200,3754195,Nantucket,200,1
139.619252,-74.044722,804,Clouds,overcast clouds,04d,stations,270.51,234.45,298.5,266.3,1030,38,1026,1021,4145,9.3,39,12.5,32,1716299274,1,4883,IT,1716335552,1716313085,-25200,3289224,Nantucket,200,1
107.267612,-1.491432,721,Haze,haze,50d,stations,227.13,243.53,311.5,278.49,1013,36,1012,992,6457,6.38,156,18.15,26,1716273534,1,5955,IT,1716274830,1716285676,-43200,4997760,Nantucket,200,1
110.279469,1.132911,721,Haze,haze,50d,stations,296.15,261.76,232.71,284.65,1002,51,1000,999,8727,10.8,5,16.25,33,1716306106,1,1991,IN,1716297700,1716298535,7200,1950498,Rumbak,200,1
169.046499,56.802828,804,Clouds,overcast clouds,04d,stations,248.73,259.87,266.33,253.72,982,67,996,979,2234,12.05,284,11.51,74,1716285294,1,9927,IT,1716329049,1716310803,0,5155447,Nantucket,200,1
-63.572048,-45.642903,721,Haze,haze,50d,stations,265.31,291.48,307.02,246.8,1012,34,986,979,2529,10.88,287,17.63,78,1716339497,1,3403,IN,1716277368,1716272136,-25200,4289287,Rumbak,200,1
-96.925313,40.635692,721,Haze,haze,50d,stations,225.32,246.17,298.78,295.36,1023,12,1025,992,5933,13.3,74,17.95,61,1716330801,1,5953,GB,1716266238,1716276961,0,8364140,Zocca,200,1
103.434268,69.549369,804,Clouds,overcast clouds,04d,stations,273.74,234.1,310.01,300.1,1018,21,991,990,4049,8.58,246,17.87,100,1716312498,1,1944,IN,1716289246,1716268417,-43200,8592552,Whitby,200,1
19.464628,-32.417274,804,Clouds,overcast clouds,04d,stations,226.37,254.86,275.1,306.97,988,16,1025,1014,2650,3.94,162,4.4,19,1716319028,1,7927,IN,1716277325,1716275141,-43200,4109382,Nantucket,200,1
-93.424521,89.78823,804,Clouds,overcast clouds,04d,stations,307.8,293.03,261.47,258.09,1025,44,1005,948,9825,0.94,115,8.37,0,1716294159,1,9725,IT,1716341542,1716329015,-25200,6700936,Whitby,200,1
-167.226394,54.815771,804,Clouds,overcast clouds,04d,stations,222.94,287.74,307.61,224.39,1014,30,997,939,7677,14.12,181,10.46,96,1716285196,1,2581,IT,1716320898,1716340314,7200,3283333,Zocca,200,1
-12.194979,77.91673,721,Haze,haze,50d,stations,286.99,236.37,228.81,260.93,1001,54,987,970,9999,4.15,275,11.92,76,1716268964,1,4693,IT,1716280015,1716324033,-43200,1453329,Pune,200,1
72.577454,61.501414,721,Haze,haze,50d,stations,272.35,254.93,263.46,247.04,997,71,1029,961,3335,9.58,304,17.46,90,1716282352,1,3032,IT,1716304139,1716291547,7200,5990007,Cornville,200,1
-67.472398,87.557776,804,Clouds,overcast clouds,04d,stations,242.05,228.96,222.15,304.68,1017,59,1017,909,8587,14.23,132,3.93,55,1716327613,1,8862,IT,1716348559,1716324993,19800,4743348,Whitby,200,1
-72.790084,-66.325729,721,Haze,haze,50d,stations,261.59,311.63,236.33,222.24,980,93,1027,1017,9408,9.63,260,7.62,34,1716306426,1,3650,GB,1716309088,1716300051,-25200,3682476,Pitampura,200,1
42.496453,29.898532,804,Clouds,overcast clouds,04d,stations,229.98,223.44,231.63,291.24,1023,81,1015,992,9395,10.65,268,19.43,17,1716335754,1,2807,GB,1716317947,1716309322,-43200,4778163,Rumbak,200,1
-55.405901,49.675227,804,Clouds,overcast clouds,04d,stations,223.64,302.52,303.19,291.13,990,63,1027,922,7640,8.64,226,11.46,48,1716287909,1,1922,US,1716331491,1716278413,7200,7436200,Cornville,200,1
-116.00871,13.48266,804,Clouds,overcast clouds,04d,stations,292.46,267.38,253.03,223.33,1010,61,1003,926,6543,3.39,8,2.98,31,1716319997,1,5213,US,1716295883,1716311100,-25200,5771502,Zocca,200,1
-80.282588,22.195898,721,Haze,haze,50d,stations,304.31,232.12,253.37,290.76,1011,14,992,1030,7798,10.19,312,15.02,37,1716268364,1,1103,IT,1716301745,1716338182,7200,2570779,Cornville,200,1
-140.359377,-21.17185,804,Clouds,overcast clouds,04d,stations,230.11,255.29,229.76,274.61,1026,49,1010,916,8579,11.53,66,15.55,13,1716310753,1,5536,US,1716306245,1716285850,-43200,7227719,Rumbak,200,1
-95.002921,-28.077819,804,Clouds,overcast clouds,04d,stations,287.44,284.61,262.16,237.1,985,15,995,986,3082,1.43,95,8.63,35,1716268159,1,4082,GB,1716332028,1716323320,7200,3634989,Cornville,200,1
148.375185,79.091442,721,Haze,haze,50d,stations,302.13,296.22,313.44,258.08,1021,94,1000,955,2582,11.94,338,5.06,59,1716299646,1,2636,IT,1716321345,1716325645,7200,5279995,Nantucket,200,1
114.328153,-64.804767,804,Clouds,overcast clouds,04d,stations,223.26,270.25,225.44,276.93,988,12,1022,944,8287,7.26,15,10.78,54,1716296879,1,9979,IN,1716283884,1716284249,7200,7921435,Rumbak,200,1
-89.26938,-54.917901,804,Clouds,overcast clouds,04d,stations,227.96,297.22,304.04,234.77,1016,24,1018,991,6548,11.06,266,19.77,24,1716326346,1,5192,US,1716291190,1716298159,7200,6068716,Whitby,200,1
46.429799,-86.577382,721,Haze,haze,50d,stations,282.09,250.53,290.2,222.8,1008,12,1006,966,1561,5.8,167,0.25,58,1716280012,1,3489,GB,1716292127,1716264244,19800,5704195,Pune,200,1
140.290145,1.83401,721,Haze,haze,50d,stations,255.81,228.4,259.87,283.69,989,37,1027,991,5754,8.31,207,5.7,60,1716276959,1,1060,US,1716346425,1716319345,-25200,1975840,Pitampura,200,1
83.476765,71.296665,804,Clouds,overcast clouds,04d,stations,261.53,299.92,289.81,313.08,1006,82,1026,922,7960,5.86,83,9.38,17,1716275556,1,8935,GB,1716267604,1716303344,-25200,1517601,Pitampura,200,1
15.154046,-16.541911,721,Haze,haze,50d,stations,281.06,263.02,277.11,238.39,985,46,994,909,4062,8.7,3,7.38,78,1716324658,1,9317,IT,1716271832,1716320707,0,1656767,Cornville,200,1
-51.554265,49.290675,721,Haze,haze,50d,stations,249.91,232.91,305.02,234.38,1022,14,1008,972,1935,6.64,32,1.05,32,1716316230,1,7799,US,1716292432,1716286507,7200,7992010,Cornville,200,1
-89.223418,-55.326709,804,Clouds,overcast clouds,04d,stations,252.57,294.42,273.57,315.51,1030,87,1008,987,4942,13.97,229,8.5,34,1716336095,1,5229,US,1716317957,1716348792,19800,3383382,Rumbak,200,1
39.05817,45.686466,721,Haze,haze,50d,stations,258.71,276.58,264.25,267.54,1008,42,1024,904,9392,8.54,326,6.65,72,1716325373,1,1372,IN,1716310348,1716321736,7200,5520036,Rumbak,200,1
-3.285063,-75.097333,804,Clouds,overcast clouds,04d,stations,283.06,247.01,249.74,224.26,987,12,1007,991,9769,3.29,13,1.34,67,1716323348,1,2411,IT,1716330663,1716344878,0,4892106,Nantucket,200,1
15.637211,-12.055342,804,Clouds,overcast clouds,04d,stations,300.85,269.22,251.69,253.16,1022,55,1017,950,5713,3.79,68,11.51,38,1716279402,1,2685,IT,1716316729,1716279401,-25200,3408651,Cornville,200,1
171.298182,34.579034,721,Haze,haze,50d,stations,260.02,238.84,251.41,277.34,1030,19,1010,984,7656,4.02,343,2.82,44,1716342682,1,4711,GB,1716340078,1716293720,0,1935579,Pune,200,1
51.683062,-9.900323,804,Clouds,overcast clouds,04d,stations,262.06,297.34,259.92,239.4,1012,42,983,903,6570,6.95,57,12.68,80,1716347225,1,6325,GB,1716281985,1716262895,-43200,8700308,Whitby,200,1
-164.546614,60.989005,804,Clouds,overcast clouds,04d,stations,231.57,264.9,304.98,315.11,1008,43,1012,949,8741,12.7,29,1.95,80,1716336754,1,6711,GB,1716281484,1716298708,7200,3489724,Zocca,200,1
120.923217,-30.420078,804,Clouds,overcast clouds,04d,stations,233.56,282.19,244.66,307.32,1020,23,1017,960,9345,14.96,126,13.55,9,1716331961,1,8306,US,1716265860,1716266237,19800,8311421,Zocca,200,1
156.523824,13.301958,804,Clouds,overcast clouds,04d,stations,289.45,310.48,310.54,242.85,1019,16,987,939,9470,11.46,99,18.18,46,1716324965,1,5216,GB,1716295486,1716347850,-25200,7838086,Whitby,200,1
-56.289035,48.142232,721,Haze,haze,50d,stations,229.93,301.43,244.0,221.87,1000,90,1010,1018,3474,7.76,245,2.46,28,1716290036,1,4580,IN,1716320792,1716287220,19800,6838957,Pune,200,1
67.045267,11.778397,804,Clouds,overcast clouds,04d,stations,232.53,247.71,233.39,304.71,1025,58,1004,909,5094,3.65,270,9.72,45,1716295600,1,4752,GB,1716320546,1716262976,-25200,6828557,Whitby,200,1
-60.770418,32.377225,804,Clouds,overcast clouds,04d,stations,250.06,246.27,250.79,235.94,980,40,1029,1009,2231,11.09,46,10.17,2,1716327960,1,9154,IN,1716328984,1716307865,-25200,8508454,Rumbak,200,1
25.421512,30.745791,804,Clouds,overcast clouds,04d,stations,252.37,249.03,291.25,232.6,1006,32,1009,901,3608,3.77,58,4.23,32,1716340010,1,9965,IT,1716320829,1716263096,7200,7381254,Nantucket,200,1
71.972811,-56.563563,721,Haze,haze,50d,stations,297.65,306.57,224.11,313.51,993,42,1002,942,8160,7.11,114,2.75,19,1716332376,1,8454,US,1716275349,1716326194,0,5308928,Rumbak,200,1
-88.741005,83.652913,804,Clouds,overcast clouds,04d,stations,272.48,229.47,256.05,316.17,983,18,1023,953,3572,3.49,134,12.58,8,1716263357,1,6530,GB,1716269105,1716328970,19800,6786453,Pitampura,200,1
54.861918,1.552987,721,Haze,haze,50d,stations,263.16,254.82,302.49,286.07,995,38,995,1013,8847,2.04,6,19.08,21,1716329851,1,3671,IT,1716293318,1716263027,-25200,4083090,Zocca,200,1
152.941901,-62.030697,721,Haze,haze,50d,stations,278.23,265.1,258.89,280.39,981,91,1008,1005,5338,9.83,71,4.16,85,1716308226,1,2079,US,1716334498,1716328539,-25200,5716577,Whitby,200,1
134.020334,-61.627921,721,Haze,haze,50d,stations,276.58,301.98,237.74,255.59,1020,32,988,987,5432,0.21,22,5.2,47,1716269367,1,8040,GB,1716331867,1716323852,7200,7500001,Whitby,200,1
122.532666,45.958204,721,Haze,haze,50d,stations,232.08,312.25,315.98,254.17,1013,86,993,942,2084,12.37,311,5.12,42,1716327956,1,5472,US,1716328851,1716307737,19800,8969376,Zocca,200,1
