coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_temp_min,main_temp_max,main_pressure,main_humidity,main_sea_level,main_grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,level
10.99,44.34,800,Clear,clear sky,01n,stations,280.72,278.76,277.96,283.11,1023,50,1001,982,8289,4.77,84,7.45,82,1650030904,1,6812,IT,1603263515,1643799264,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.91,282.47,281.06,285.97,1027,55,1015,920,1461,6.63,252,11.36,98,1645116228,1,6812,IT,1674045711,1613234942,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.78,279.78,277.82,282.46,1000,58,1010,973,5245,4.84,102,5.64,63,1610605926,1,6812,IT,1659897538,1607540630,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.01,279.22,279.03,283.04,994,83,1028,917,8419,0.82,28,5.31,28,1655091181,1,6812,IT,1697349635,1678852171,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.03,279.4,277.17,282.7,1014,64,1028,934,5134,7.26,303,9.82,70,1630186877,1,6812,IT,1635056854,1601108564,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.62,284.17,281.79,285.71,1012,67,1015,979,9211,3.75,322,7.97,31,1628404460,1,6812,IT,1643817901,1681408775,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.88,283.13,281.62,286.69,991,61,1004,943,9209,1.8,293,2.4,21,1605321554,1,6812,IT,1660850200,1699729085,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.73,285.32,284.65,289.3,1022,89,998,938,1410,4.08,148,7.89,2,1600345078,1,6812,IT,1690894638,1626848799,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.06,280.31,279.65,283.12,995,94,1021,916,4643,7.97,36,8.85,53,1672653827,1,6812,IT,1645248348,1675986598,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.18,279.72,279.54,282.7,994,52,1023,985,1911,6.01,360,7.56,49,1667563643,1,6812,IT,1670658972,1656661247,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.58,282.16,280.79,285.28,1013,82,991,925,9012,7.64,279,8.19,14,1640068192,1,6812,IT,1683433235,1624472361,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.05,288.21,287.04,290.1,994,85,1020,952,7276,6.28,137,7.95,88,1631506485,1,6812,IT,1683839769,1675843139,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.86,280.17,279.04,284.02,1022,76,1000,948,6701,4.16,171,8.57,37,1677914585,1,6812,IT,1619495894,1682178082,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.12,278.61,278.09,282.64,994,57,1010,961,3379,5.37,315,9.25,5,1625825233,1,6812,IT,1645270175,1651583423,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.15,278.92,278.2,281.83,994,76,1011,909,6703,1.51,43,2.91,92,1661521862,1,6812,IT,1660870045,1612904587,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.7,280.91,279.15,284.52,1020,51,1024,915,7879,6.73,275,7.74,89,1621575610,1,6812,IT,1633803669,1637083293,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.39,282.01,282.31,285.5,1026,71,1019,914,4352,5.52,187,7.81,76,1627061169,1,6812,IT,1654129559,1643293892,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.58,280.64,279.22,284.12,997,83,997,921,3436,0.48,73,3.95,39,1653999928,1,6812,IT,1629103935,1620801272,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.27,280.58,280.23,284.26,1014,98,1030,979,5438,4.84,299,8.84,25,1615299014,1,6812,IT,1688606922,1639617373,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.35,284.46,284.88,288.09,1000,55,1006,994,2411,0.85,310,3.21,73,1672977023,1,6812,IT,1683380672,1615536271,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.7,282.65,281.32,286.17,1019,80,999,926,8340,5.27,29,7.64,90,1692164166,1,6812,IT,1607236702,1671583430,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.24,285.1,285.07,288.54,1006,90,1026,956,1778,8.66,358,10.76,22,1640001839,1,6812,IT,1612872903,1659423345,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.61,282.31,281.75,284.89,1030,64,1003,997,1432,3.8,57,5.0,3,1646485619,1,6812,IT,1675197605,1605136535,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.57,287.49,284.82,289.02,991,100,1025,949,7904,6.98,150,7.08,40,1686828230,1,6812,IT,1609310676,1646707359,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.42,282.75,283.15,285.76,992,57,1017,925,8033,2.22,327,6.56,94,1676957100,1,6812,IT,1678279031,1688867667,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.54,283.03,281.55,286.34,1003,95,999,967,4031,0.37,123,4.83,30,1654027134,1,6812,IT,1619970626,1661866979,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.69,282.47,282.27,286.6,1015,79,1005,968,7303,2.95,105,7.01,59,1610551438,1,6812,IT,1645091402,1619773446,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.13,280.73,279.56,283.56,991,93,1013,975,7820,4.81,34,7.28,74,1662823311,1,6812,IT,1680990986,1656882586,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.81,289.68,287.55,291.7,1019,99,1022,983,5449,4.64,158,7.5,45,1628267730,1,6812,IT,1633420584,1695669546,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.09,278.4,277.47,282.36,1006,66,1020,938,3028,2.84,286,6.82,35,1632035750,1,6812,IT,1645085684,1654630940,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.85,282.79,280.9,284.6,990,91,1007,991,7493,6.48,98,8.53,50,1616493839,1,6812,IT,1668083897,1688816270,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.81,285.16,284.09,289.05,1021,90,1003,940,9513,9.83,139,11.36,94,1686259030,1,6812,IT,1664533897,1604109955,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.07,280.99,279.97,282.94,1001,74,1025,948,5094,8.1,131,8.63,36,1611566591,1,6812,IT,1644901690,1612480066,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.73,282.91,282.5,285.33,1024,75,993,931,3807,8.41,11,10.35,57,1694099037,1,6812,IT,1602220284,1633081941,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.87,282.62,280.94,284.47,1005,70,1016,924,7293,7.63,22,9.34,36,1641382005,1,6812,IT,1605532594,1686207007,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.65,281.16,279.62,283.94,993,88,1013,935,2271,2.12,199,6.7,22,1645333875,1,6812,IT,1618716042,1676039184,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.59,286.09,286.18,289.26,991,64,1029,903,2328,1.42,170,5.17,41,1665495917,1,6812,IT,1685341337,1666536935,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.1,287.85,286.15,291.08,1023,90,1015,974,9953,8.24,137,9.84,57,1621910775,1,6812,IT,1652282258,1614079204,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.34,287.32,286.54,289.53,998,54,1006,901,7549,0.92,164,2.74,31,1673068060,1,6812,IT,1620958530,1681187362,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.51,280.35,278.6,283.45,992,68,1014,942,9466,2.97,221,3.63,44,1642390475,1,6812,IT,1643071730,1689902815,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.35,286.78,285.29,288.74,996,82,994,906,3045,6.9,122,7.09,37,1616462478,1,6812,IT,1690184505,1605066805,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.08,279.46,279.9,283.41,1009,63,1007,957,3023,6.6,26,9.27,20,1663303205,1,6812,IT,1669294302,1631083654,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.38,278.38,278.79,282.49,1008,84,1012,961,2249,0.59,120,2.79,50,1687567706,1,6812,IT,1601654083,1641112997,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.4,282.33,280.44,285.08,1030,59,1001,990,7099,3.6,319,5.67,48,1607539878,1,6812,IT,1699841053,1695635340,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.96,280.52,280.56,284.57,1015,67,997,983,5404,6.61,42,10.44,66,1669215590,1,6812,IT,1677758631,1692889993,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.23,278.64,277.95,282.9,1018,98,1013,982,7363,4.6,72,9.26,80,1650480229,1,6812,IT,1616358531,1616022144,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.78,280.47,279.76,284.03,1019,58,1006,950,2306,7.29,298,7.74,96,1679396886,1,6812,IT,1685985935,1611512443,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.57,285.42,283.82,288.98,1003,65,1028,999,6201,3.41,42,4.76,49,1623478696,1,6812,IT,1600660109,1612952234,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.14,287.73,286.35,291.52,1025,86,998,921,3548,1.49,153,3.62,99,1688460589,1,6812,IT,1694328679,1613702506,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.13,287.44,287.11,289.89,1001,86,994,947,3364,8.03,314,8.16,94,1631025943,1,6812,IT,1620974449,1673301665,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.97,281.64,281.54,284.7,1028,78,1014,918,8786,9.49,163,14.12,73,1665884762,1,6812,IT,1640559819,1630414413,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.33,283.52,281.5,286.79,1010,75,994,909,2016,1.17,25,4.86,88,1698410911,1,6812,IT,1653176846,1693284675,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.19,287.32,285.3,289.32,1024,59,990,901,5944,0.08,119,1.92,6,1617599570,1,6812,IT,1693894140,1638453821,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.27,288.08,286.79,289.9,1020,63,1004,912,1389,9.36,332,13.27,89,1690466871,1,6812,IT,1675764657,1609795259,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.03,284.91,283.86,287.52,1027,58,996,902,9629,2.55,180,3.49,38,1634086557,1,6812,IT,1643052848,1676834308,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.38,287.6,288.29,290.44,1003,52,1005,958,2734,0.91,359,3.26,23,1687652763,1,6812,IT,1662089184,1669768214,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.45,289.27,287.85,291.08,1007,59,993,981,4981,8.88,53,11.96,39,1632601336,1,6812,IT,1607912111,1610434923,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.66,285.0,283.55,286.96,1030,96,1019,927,5803,9.64,109,11.73,8,1618934039,1,6812,IT,1601727396,1678518175,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.05,285.29,284.89,288.83,996,74,994,941,7684,7.26,186,8.7,71,1608173076,1,6812,IT,1625115613,1624466494,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.1,280.03,278.59,281.58,1027,55,1029,939,9547,4.16,271,5.4,97,1669899038,1,6812,IT,1692720046,1666366305,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.99,281.87,281.57,283.99,1028,90,996,950,5339,4.34,18,5.68,45,1608300354,1,6812,IT,1684918331,1680374663,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.25,288.2,288.18,292.02,1019,69,990,985,6863,2.44,344,5.05,8,1659257642,1,6812,IT,1626239005,1655682660,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.07,281.65,279.88,284.73,1005,50,1017,925,3388,8.98,337,11.81,84,1615584302,1,6812,IT,1687549222,1624224979,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.79,279.6,277.84,283.46,991,64,1011,1000,9056,7.69,111,10.87,75,1672629791,1,6812,IT,1692604501,1602016987,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.63,279.87,279.4,283.5,1028,85,990,945,4006,4.07,346,4.89,85,1688857813,1,6812,IT,1606320764,1660977254,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.65,285.99,285.08,289.59,998,65,1009,968,7388,1.49,130,4.69,25,1639987043,1,6812,IT,1617624345,1612125436,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.18,286.04,284.43,288.22,1025,100,994,939,4853,0.53,284,4.28,37,1643815912,1,6812,IT,1695693530,1609602531,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.98,281.02,280.87,284.7,1026,55,1026,929,9107,5.44,210,9.2,65,1676581825,1,6812,IT,1643790937,1606439183,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.48,288.32,286.7,289.96,1003,57,1028,912,6357,9.09,92,10.0,33,1612477259,1,6812,IT,1605553547,1605782200,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.76,286.7,285.59,288.38,1020,98,1015,985,1056,7.09,46,9.04,9,1602657897,1,6812,IT,1692805393,1699430893,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.87,287.3,286.35,291.31,1019,92,995,930,7263,2.62,49,3.31,62,1637094383,1,6812,IT,1697197626,1617940761,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.4,284.2,283.67,286.66,1020,79,1029,934,9284,7.26,100,10.32,67,1685531548,1,6812,IT,1611382948,1652313044,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.25,282.1,279.62,283.32,999,84,991,985,2526,6.86,234,7.03,61,1681135194,1,6812,IT,1625333052,1640276762,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.02,284.3,282.98,287.3,1022,70,1008,918,4369,5.02,351,6.44,35,1696257921,1,6812,IT,1611251740,1648079121,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.39,285.95,284.82,287.94,1013,54,1006,947,6748,0.54,231,5.04,32,1647609468,1,6812,IT,1600739552,1617117018,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.3,278.33,279.06,282.95,1013,77,1026,914,9304,5.29,174,7.32,11,1653321777,1,6812,IT,1665042421,1696289799,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.63,285.44,285.04,288.55,999,92,1010,986,9077,6.8,218,7.08,68,1672085093,1,6812,IT,1635898881,1655073731,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.06,280.6,278.29,283.87,990,53,1029,919,8451,3.46,240,6.41,60,1662469308,1,6812,IT,1652130705,1655691656,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.69,285.71,286.38,290.3,1001,68,1002,940,1698,4.59,347,5.23,83,1612471985,1,6812,IT,1633294308,1692954687,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.14,278.66,277.61,282.38,1011,71,1028,907,1830,4.03,54,8.0,2,1632964665,1,6812,IT,1681891113,1664290248,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.85,283.99,283.48,286.44,1021,77,1024,947,5769,4.83,98,5.33,100,1632748578,1,6812,IT,1675331140,1645844424,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.46,284.78,283.93,286.88,1025,89,1019,926,7866,2.44,110,2.52,3,1643277965,1,6812,IT,1681839443,1668603414,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.96,280.88,280.11,283.42,997,52,991,973,4945,3.45,198,7.47,0,1607807407,1,6812,IT,1613242353,1664063026,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.89,279.43,278.95,282.85,1024,60,1007,937,6828,8.28,195,9.91,21,1639284270,1,6812,IT,1648235695,1620669123,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.84,284.95,284.78,288.81,992,85,1005,961,7251,0.94,255,1.98,10,1692764331,1,6812,IT,1685973975,1691788518,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.43,287.66,286.93,291.36,1008,63,998,983,3482,3.24,346,7.53,42,1663791970,1,6812,IT,1662142775,1699317438,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.62,286.1,285.95,290.29,1006,50,1030,981,8393,5.57,271,10.13,56,1624490003,1,6812,IT,1660960046,1652982342,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.35,280.62,279.91,283.41,998,65,1030,933,5200,3.98,187,5.33,3,1641343676,1,6812,IT,1644049274,1677970715,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.78,281.8,281.22,285.56,1030,70,1014,938,8845,7.46,257,11.4,1,1665565249,1,6812,IT,1608738724,1668665005,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.5,283.97,282.63,285.54,991,63,1021,949,4962,0.38,192,2.76,84,1608761724,1,6812,IT,1628028894,1677562374,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.67,283.46,283.59,285.78,997,99,1016,964,5850,5.12,117,7.83,47,1685818454,1,6812,IT,1631929758,1637767572,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.23,280.0,278.26,284.11,995,70,991,931,9322,4.66,328,5.68,52,1635652916,1,6812,IT,1636562729,1612075215,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,289.09,288.22,286.86,290.17,1002,55,1006,982,8403,7.21,189,8.87,91,1654899252,1,6812,IT,1649407013,1607325166,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.64,282.14,282.11,286.22,1013,98,999,920,7400,7.41,87,7.96,100,1604553003,1,6812,IT,1677864214,1681607728,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.55,282.67,282.6,285.86,1010,75,1016,999,3895,9.57,2,11.3,57,1653084358,1,6812,IT,1654982082,1653293516,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.27,281.07,280.25,282.33,994,77,1023,986,6826,1.24,100,2.89,5,1623217758,1,6812,IT,1657557536,1607295287,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.28,282.12,281.19,285.82,993,74,990,918,2159,2.36,53,5.07,9,1638897412,1,6812,IT,1687631811,1692913655,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.62,286.8,287.23,290.63,992,94,997,902,6866,5.4,349,6.95,74,1650205085,1,6812,IT,1696098563,1623369226,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.44,283.41,281.59,286.23,992,50,1007,902,2311,8.06,139,10.87,72,1617536769,1,6812,IT,1680723188,1636418382,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.59,288.32,287.19,290.18,1015,96,1014,961,4341,4.67,250,9.16,10,1604476432,1,6812,IT,1623426808,1620537182,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.43,286.47,287.35,290.68,1014,89,1007,920,6269,8.99,199,9.19,60,1693889927,1,6812,IT,1613231182,1658284339,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.14,286.26,285.41,290.13,1008,53,1004,906,6827,7.32,179,11.51,58,1614895321,1,6812,IT,1692876434,1607007585,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.88,281.86,281.26,284.71,1017,73,1029,929,8000,7.3,78,12.18,94,1666750763,1,6812,IT,1611119131,1619790985,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,288.98,288.07,287.16,290.58,1002,69,1008,958,2214,5.92,71,7.71,51,1659227954,1,6812,IT,1665699248,1650706671,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,280.04,278.82,277.23,281.93,1030,59,990,904,3259,9.88,177,10.54,68,1606626311,1,6812,IT,1659685391,1674680508,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.75,283.56,280.87,285.81,1018,89,991,978,9715,4.15,177,5.12,6,1628442248,1,6812,IT,1660079354,1672567031,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.97,282.93,280.53,284.69,994,86,1014,906,3014,6.43,19,10.61,9,1661635139,1,6812,IT,1646264965,1677192083,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.54,286.28,284.01,289.34,1020,67,1024,937,9839,1.34,166,5.3,22,1692299536,1,6812,IT,1601538952,1622953955,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.18,282.19,280.93,285.59,1001,87,999,919,5208,3.75,142,4.62,39,1624998548,1,6812,IT,1671009134,1613737256,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.03,285.02,284.73,288.82,1010,77,1018,901,7441,2.75,194,5.41,32,1645343169,1,6812,IT,1641638067,1651745263,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.47,283.5,282.75,286.96,1029,90,1017,910,6842,7.86,41,8.04,44,1663299380,1,6812,IT,1662409451,1643825084,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.91,284.62,282.02,286.64,1000,80,998,925,2835,2.68,181,6.93,41,1691183299,1,6812,IT,1692915714,1627383767,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.36,281.91,280.87,284.67,994,78,1012,930,5058,9.83,79,10.19,60,1674953495,1,6812,IT,1624034062,1685390408,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.93,280.07,280.07,284.67,1008,99,994,965,6120,9.18,147,10.69,89,1608050332,1,6812,IT,1647836578,1697038523,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.53,281.55,281.28,285.54,1029,57,1024,906,7162,1.6,228,3.72,18,1662095975,1,6812,IT,1694407298,1617087654,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.11,283.74,283.36,287.32,996,67,999,954,7793,7.61,117,11.54,33,1639934010,1,6812,IT,1690757579,1682748505,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.32,286.57,285.2,289.74,1001,97,1003,947,6723,3.87,163,6.5,45,1674933752,1,6812,IT,1673375300,1605880329,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.79,285.22,284.01,288.56,1014,100,994,963,4548,4.19,204,7.25,31,1645506362,1,6812,IT,1676723271,1632468511,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.25,281.81,280.15,284.14,1005,67,1001,960,5661,4.24,185,4.58,28,1674376253,1,6812,IT,1649759855,1605629525,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.86,282.78,280.31,285.53,1007,91,1018,906,3065,9.01,211,13.36,88,1618259435,1,6812,IT,1688032520,1604040681,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.6,284.11,284.18,287.63,1022,100,1011,958,2342,2.74,11,7.2,60,1617136372,1,6812,IT,1692109857,1617159852,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.82,282.34,281.26,286.27,1015,61,1016,952,2789,2.98,17,5.75,34,1691931953,1,6812,IT,1603938863,1659991387,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,287.61,286.78,284.88,289.71,1018,79,1014,905,3576,6.98,88,10.33,24,1644736685,1,6812,IT,1644245012,1650186778,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.25,285.84,285.16,287.65,999,60,1018,936,3237,4.31,181,7.73,17,1670307638,1,6812,IT,1640938851,1661831413,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.36,282.47,282.03,286.03,996,61,1010,905,2474,7.38,163,11.43,45,1658979493,1,6812,IT,1649827691,1633484245,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,283.51,282.81,280.74,285.31,1029,95,990,975,9765,1.78,354,4.84,82,1665797882,1,6812,IT,1645895632,1693056472,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.69,286.18,284.74,288.51,994,53,1022,998,9905,0.8,299,2.39,68,1683122401,1,6812,IT,1623908511,1697129677,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,286.13,285.57,283.32,288.4,1005,86,1019,925,3034,0.61,27,3.08,27,1607153748,1,6812,IT,1618082417,1607343724,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,281.51,280.4,279.29,283.6,1022,60,1027,968,2983,0.01,311,0.25,77,1619854055,1,6812,IT,1603550437,1631820715,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,285.48,284.53,282.94,286.64,1029,80,996,941,8925,2.73,318,4.15,92,1648270220,1,6812,IT,1639770958,1648798665,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,284.39,283.59,282.35,285.47,992,56,1008,977,2961,3.38,219,7.12,56,1655078306,1,6812,IT,1608594631,1656985855,7200,3163858,Zocca,200,1
10.99,44.34,800,Clear,clear sky,01n,stations,282.74,281.76,280.12,284.81,998,84,990,935,3164,1.48,250,1.57,51,1665401068,1,6812,IT,1622217513,1669809530,7200,3163858,Zocca,200,1
